"match.id","strat","t","i","p","l","u"
1414592686,"the.undercutter",5,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",6,1,0.5,0,0.1225
1414592686,"the.undercutter",6,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",7,1,0.5,0,0.1225
1414592686,"the.undercutter",7,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",8,1,0.5,0,0.1225
1414592686,"the.undercutter",8,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",9,1,0.5,0,0.1225
1414592686,"the.undercutter",9,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",10,1,0.5,0,0.1225
1414592686,"the.undercutter",10,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",11,1,0.5,0,0.1225
1414592686,"the.undercutter",11,2,0.49,0.5,0.36995
1414592686,"traveling.salesman",12,1,0.5,0,0.1225
1414592686,"the.undercutter",12,2,0.49,0.5,0.36995
1760965437,"the.undercutter",1,1,0.5,0.5,0.375
1760965437,"traveling.salesman",1,2,0.5,0,0.125
1760965437,"the.undercutter",2,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",2,2,0.5,0,0.1225
1760965437,"the.undercutter",3,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",3,2,0.5,0,0.1225
1760965437,"the.undercutter",4,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",4,2,0.5,0,0.1225
1760965437,"the.undercutter",5,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",5,2,0.5,0,0.1225
1760965437,"the.undercutter",6,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",6,2,0.5,0,0.1225
1760965437,"the.undercutter",7,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",7,2,0.5,0,0.1225
1760965437,"the.undercutter",8,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",8,2,0.5,0,0.1225
1760965437,"the.undercutter",9,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",9,2,0.5,0,0.1225
1760965437,"the.undercutter",10,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",10,2,0.5,0,0.1225
1760965437,"the.undercutter",11,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",11,2,0.5,0,0.1225
1760965437,"the.undercutter",12,1,0.49,0.5,0.36995
1760965437,"traveling.salesman",12,2,0.5,0,0.1225
1494507798,"the.undercutter",1,1,0.5,0.5,0.25
1494507798,"the.undercutter",1,2,0.5,0.5,0.25
1494507798,"the.undercutter",2,1,0.49,0.5,0.245
1494507798,"the.undercutter",2,2,0.49,0.5,0.245
1494507798,"the.undercutter",3,1,0.48,0.5,0.24
1494507798,"the.undercutter",3,2,0.48,0.5,0.24
1494507798,"the.undercutter",4,1,0.47,0.5,0.235
1494507798,"the.undercutter",4,2,0.47,0.5,0.235
1494507798,"the.undercutter",5,1,0.46,0.5,0.23
1494507798,"the.undercutter",5,2,0.46,0.5,0.23
1494507798,"the.undercutter",6,1,0.45,0.5,0.225
1494507798,"the.undercutter",6,2,0.45,0.5,0.225
1494507798,"the.undercutter",7,1,0.44,0.5,0.22
1494507798,"the.undercutter",7,2,0.44,0.5,0.22
1494507798,"the.undercutter",8,1,0.43,0.5,0.215
1494507798,"the.undercutter",8,2,0.43,0.5,0.215
1494507798,"the.undercutter",9,1,0.42,0.5,0.21
1494507798,"the.undercutter",9,2,0.42,0.5,0.21
1494507798,"the.undercutter",10,1,0.41,0.5,0.205
1494507798,"the.undercutter",10,2,0.41,0.5,0.205
1494507798,"the.undercutter",11,1,0.4,0.5,0.2
1494507798,"the.undercutter",11,2,0.4,0.5,0.2
1494507798,"the.undercutter",12,1,0.39,0.5,0.195
1494507798,"the.undercutter",12,2,0.39,0.5,0.195
1352667261,"traveling.salesman",1,1,0.5,0,0.125
1352667261,"traveling.salesman",1,2,0.5,0,0.125
726659641,"traveling.salesman",1,1,0.5,0,0.125
726659641,"the.undercutter",1,2,0.5,0.5,0.375
360757890,"the.undercutter",1,1,0.5,0.5,0.375
360757890,"traveling.salesman",1,2,0.5,0,0.125
506351777,"the.undercutter",1,1,0.5,0.5,0.25
506351777,"the.undercutter",1,2,0.5,0.5,0.25
2051441407,"traveling.salesman",1,1,0.5,0,0.125
2051441407,"traveling.salesman",1,2,0.5,0,0.125
2051441407,"traveling.salesman",2,1,0.5,0,0.125
2051441407,"traveling.salesman",2,2,0.5,0,0.125
2051441407,"traveling.salesman",3,1,0.5,0,0.125
2051441407,"traveling.salesman",3,2,0.5,0,0.125
2051441407,"traveling.salesman",4,1,0.5,0,0.125
2051441407,"traveling.salesman",4,2,0.5,0,0.125
2051441407,"traveling.salesman",5,1,0.5,0,0.125
2051441407,"traveling.salesman",5,2,0.5,0,0.125
2051441407,"traveling.salesman",6,1,0.5,0,0.125
2051441407,"traveling.salesman",6,2,0.5,0,0.125
2051441407,"traveling.salesman",7,1,0.5,0,0.125
2051441407,"traveling.salesman",7,2,0.5,0,0.125
161183101,"traveling.salesman",1,1,0.5,0,0.125
161183101,"the.undercutter",1,2,0.5,0.5,0.375
161183101,"traveling.salesman",2,1,0.5,0,0.1225
161183101,"the.undercutter",2,2,0.49,0.5,0.36995
161183101,"traveling.salesman",3,1,0.5,0,0.1225
161183101,"the.undercutter",3,2,0.49,0.5,0.36995
161183101,"traveling.salesman",4,1,0.5,0,0.1225
161183101,"the.undercutter",4,2,0.49,0.5,0.36995
161183101,"traveling.salesman",5,1,0.5,0,0.1225
161183101,"the.undercutter",5,2,0.49,0.5,0.36995
161183101,"traveling.salesman",6,1,0.5,0,0.1225
161183101,"the.undercutter",6,2,0.49,0.5,0.36995
161183101,"traveling.salesman",7,1,0.5,0,0.1225
161183101,"the.undercutter",7,2,0.49,0.5,0.36995
559547992,"the.undercutter",1,1,0.5,0.5,0.375
559547992,"traveling.salesman",1,2,0.5,0,0.125
559547992,"the.undercutter",2,1,0.49,0.5,0.36995
559547992,"traveling.salesman",2,2,0.5,0,0.1225
559547992,"the.undercutter",3,1,0.49,0.5,0.36995
559547992,"traveling.salesman",3,2,0.5,0,0.1225
559547992,"the.undercutter",4,1,0.49,0.5,0.36995
559547992,"traveling.salesman",4,2,0.5,0,0.1225
559547992,"the.undercutter",5,1,0.49,0.5,0.36995
559547992,"traveling.salesman",5,2,0.5,0,0.1225
559547992,"the.undercutter",6,1,0.49,0.5,0.36995
559547992,"traveling.salesman",6,2,0.5,0,0.1225
559547992,"the.undercutter",7,1,0.49,0.5,0.36995
559547992,"traveling.salesman",7,2,0.5,0,0.1225
1744953211,"the.undercutter",1,1,0.5,0.5,0.25
1744953211,"the.undercutter",1,2,0.5,0.5,0.25
1744953211,"the.undercutter",2,1,0.49,0.5,0.245
1744953211,"the.undercutter",2,2,0.49,0.5,0.245
1744953211,"the.undercutter",3,1,0.48,0.5,0.24
1744953211,"the.undercutter",3,2,0.48,0.5,0.24
1744953211,"the.undercutter",4,1,0.47,0.5,0.235
1744953211,"the.undercutter",4,2,0.47,0.5,0.235
1744953211,"the.undercutter",5,1,0.46,0.5,0.23
1744953211,"the.undercutter",5,2,0.46,0.5,0.23
1744953211,"the.undercutter",6,1,0.45,0.5,0.225
1744953211,"the.undercutter",6,2,0.45,0.5,0.225
1744953211,"the.undercutter",7,1,0.44,0.5,0.22
1744953211,"the.undercutter",7,2,0.44,0.5,0.22
1993294410,"traveling.salesman",1,1,0.5,0,0.125
1993294410,"traveling.salesman",1,2,0.5,0,0.125
1993294410,"traveling.salesman",2,1,0.5,0,0.125
1993294410,"traveling.salesman",2,2,0.5,0,0.125
1993294410,"traveling.salesman",3,1,0.5,0,0.125
1993294410,"traveling.salesman",3,2,0.5,0,0.125
1993294410,"traveling.salesman",4,1,0.5,0,0.125
1993294410,"traveling.salesman",4,2,0.5,0,0.125
1993294410,"traveling.salesman",5,1,0.5,0,0.125
1993294410,"traveling.salesman",5,2,0.5,0,0.125
1993294410,"traveling.salesman",6,1,0.5,0,0.125
1993294410,"traveling.salesman",6,2,0.5,0,0.125
1993294410,"traveling.salesman",7,1,0.5,0,0.125
1993294410,"traveling.salesman",7,2,0.5,0,0.125
1993294410,"traveling.salesman",8,1,0.5,0,0.125
1993294410,"traveling.salesman",8,2,0.5,0,0.125
1993294410,"traveling.salesman",9,1,0.5,0,0.125
1993294410,"traveling.salesman",9,2,0.5,0,0.125
1993294410,"traveling.salesman",10,1,0.5,0,0.125
1993294410,"traveling.salesman",10,2,0.5,0,0.125
1993294410,"traveling.salesman",11,1,0.5,0,0.125
1993294410,"traveling.salesman",11,2,0.5,0,0.125
1993294410,"traveling.salesman",12,1,0.5,0,0.125
1993294410,"traveling.salesman",12,2,0.5,0,0.125
1993294410,"traveling.salesman",13,1,0.5,0,0.125
1993294410,"traveling.salesman",13,2,0.5,0,0.125
1993294410,"traveling.salesman",14,1,0.5,0,0.125
1993294410,"traveling.salesman",14,2,0.5,0,0.125
1993294410,"traveling.salesman",15,1,0.5,0,0.125
1993294410,"traveling.salesman",15,2,0.5,0,0.125
1993294410,"traveling.salesman",16,1,0.5,0,0.125
1993294410,"traveling.salesman",16,2,0.5,0,0.125
1993294410,"traveling.salesman",17,1,0.5,0,0.125
1993294410,"traveling.salesman",17,2,0.5,0,0.125
1993294410,"traveling.salesman",18,1,0.5,0,0.125
1993294410,"traveling.salesman",18,2,0.5,0,0.125
1993294410,"traveling.salesman",19,1,0.5,0,0.125
1993294410,"traveling.salesman",19,2,0.5,0,0.125
1993294410,"traveling.salesman",20,1,0.5,0,0.125
1993294410,"traveling.salesman",20,2,0.5,0,0.125
1993294410,"traveling.salesman",21,1,0.5,0,0.125
1993294410,"traveling.salesman",21,2,0.5,0,0.125
1993294410,"traveling.salesman",22,1,0.5,0,0.125
1993294410,"traveling.salesman",22,2,0.5,0,0.125
1993294410,"traveling.salesman",23,1,0.5,0,0.125
1993294410,"traveling.salesman",23,2,0.5,0,0.125
1993294410,"traveling.salesman",24,1,0.5,0,0.125
1993294410,"traveling.salesman",24,2,0.5,0,0.125
1993294410,"traveling.salesman",25,1,0.5,0,0.125
1993294410,"traveling.salesman",25,2,0.5,0,0.125
1076073587,"traveling.salesman",1,1,0.5,0,0.125
1076073587,"the.undercutter",1,2,0.5,0.5,0.375
1076073587,"traveling.salesman",2,1,0.5,0,0.1225
1076073587,"the.undercutter",2,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",3,1,0.5,0,0.1225
1076073587,"the.undercutter",3,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",4,1,0.5,0,0.1225
1076073587,"the.undercutter",4,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",5,1,0.5,0,0.1225
1076073587,"the.undercutter",5,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",6,1,0.5,0,0.1225
1076073587,"the.undercutter",6,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",7,1,0.5,0,0.1225
1076073587,"the.undercutter",7,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",8,1,0.5,0,0.1225
1076073587,"the.undercutter",8,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",9,1,0.5,0,0.1225
1076073587,"the.undercutter",9,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",10,1,0.5,0,0.1225
1076073587,"the.undercutter",10,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",11,1,0.5,0,0.1225
1076073587,"the.undercutter",11,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",12,1,0.5,0,0.1225
1076073587,"the.undercutter",12,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",13,1,0.5,0,0.1225
1076073587,"the.undercutter",13,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",14,1,0.5,0,0.1225
1076073587,"the.undercutter",14,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",15,1,0.5,0,0.1225
1076073587,"the.undercutter",15,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",16,1,0.5,0,0.1225
1076073587,"the.undercutter",16,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",17,1,0.5,0,0.1225
1076073587,"the.undercutter",17,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",18,1,0.5,0,0.1225
1076073587,"the.undercutter",18,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",19,1,0.5,0,0.1225
1076073587,"the.undercutter",19,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",20,1,0.5,0,0.1225
1076073587,"the.undercutter",20,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",21,1,0.5,0,0.1225
1076073587,"the.undercutter",21,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",22,1,0.5,0,0.1225
1076073587,"the.undercutter",22,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",23,1,0.5,0,0.1225
1076073587,"the.undercutter",23,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",24,1,0.5,0,0.1225
1076073587,"the.undercutter",24,2,0.49,0.5,0.36995
1076073587,"traveling.salesman",25,1,0.5,0,0.1225
1076073587,"the.undercutter",25,2,0.49,0.5,0.36995
6133818,"the.undercutter",1,1,0.5,0.5,0.375
6133818,"traveling.salesman",1,2,0.5,0,0.125
6133818,"the.undercutter",2,1,0.49,0.5,0.36995
6133818,"traveling.salesman",2,2,0.5,0,0.1225
6133818,"the.undercutter",3,1,0.49,0.5,0.36995
6133818,"traveling.salesman",3,2,0.5,0,0.1225
6133818,"the.undercutter",4,1,0.49,0.5,0.36995
6133818,"traveling.salesman",4,2,0.5,0,0.1225
6133818,"the.undercutter",5,1,0.49,0.5,0.36995
6133818,"traveling.salesman",5,2,0.5,0,0.1225
6133818,"the.undercutter",6,1,0.49,0.5,0.36995
6133818,"traveling.salesman",6,2,0.5,0,0.1225
6133818,"the.undercutter",7,1,0.49,0.5,0.36995
6133818,"traveling.salesman",7,2,0.5,0,0.1225
6133818,"the.undercutter",8,1,0.49,0.5,0.36995
6133818,"traveling.salesman",8,2,0.5,0,0.1225
6133818,"the.undercutter",9,1,0.49,0.5,0.36995
6133818,"traveling.salesman",9,2,0.5,0,0.1225
6133818,"the.undercutter",10,1,0.49,0.5,0.36995
6133818,"traveling.salesman",10,2,0.5,0,0.1225
6133818,"the.undercutter",11,1,0.49,0.5,0.36995
6133818,"traveling.salesman",11,2,0.5,0,0.1225
6133818,"the.undercutter",12,1,0.49,0.5,0.36995
6133818,"traveling.salesman",12,2,0.5,0,0.1225
6133818,"the.undercutter",13,1,0.49,0.5,0.36995
6133818,"traveling.salesman",13,2,0.5,0,0.1225
6133818,"the.undercutter",14,1,0.49,0.5,0.36995
6133818,"traveling.salesman",14,2,0.5,0,0.1225
6133818,"the.undercutter",15,1,0.49,0.5,0.36995
6133818,"traveling.salesman",15,2,0.5,0,0.1225
6133818,"the.undercutter",16,1,0.49,0.5,0.36995
6133818,"traveling.salesman",16,2,0.5,0,0.1225
6133818,"the.undercutter",17,1,0.49,0.5,0.36995
6133818,"traveling.salesman",17,2,0.5,0,0.1225
6133818,"the.undercutter",18,1,0.49,0.5,0.36995
6133818,"traveling.salesman",18,2,0.5,0,0.1225
6133818,"the.undercutter",19,1,0.49,0.5,0.36995
6133818,"traveling.salesman",19,2,0.5,0,0.1225
6133818,"the.undercutter",20,1,0.49,0.5,0.36995
6133818,"traveling.salesman",20,2,0.5,0,0.1225
6133818,"the.undercutter",21,1,0.49,0.5,0.36995
6133818,"traveling.salesman",21,2,0.5,0,0.1225
6133818,"the.undercutter",22,1,0.49,0.5,0.36995
6133818,"traveling.salesman",22,2,0.5,0,0.1225
6133818,"the.undercutter",23,1,0.49,0.5,0.36995
6133818,"traveling.salesman",23,2,0.5,0,0.1225
6133818,"the.undercutter",24,1,0.49,0.5,0.36995
6133818,"traveling.salesman",24,2,0.5,0,0.1225
6133818,"the.undercutter",25,1,0.49,0.5,0.36995
6133818,"traveling.salesman",25,2,0.5,0,0.1225
1051950575,"the.undercutter",1,1,0.5,0.5,0.25
1051950575,"the.undercutter",1,2,0.5,0.5,0.25
1051950575,"the.undercutter",2,1,0.49,0.5,0.245
1051950575,"the.undercutter",2,2,0.49,0.5,0.245
1051950575,"the.undercutter",3,1,0.48,0.5,0.24
1051950575,"the.undercutter",3,2,0.48,0.5,0.24
1051950575,"the.undercutter",4,1,0.47,0.5,0.235
1051950575,"the.undercutter",4,2,0.47,0.5,0.235
1051950575,"the.undercutter",5,1,0.46,0.5,0.23
1051950575,"the.undercutter",5,2,0.46,0.5,0.23
1051950575,"the.undercutter",6,1,0.45,0.5,0.225
1051950575,"the.undercutter",6,2,0.45,0.5,0.225
1051950575,"the.undercutter",7,1,0.44,0.5,0.22
1051950575,"the.undercutter",7,2,0.44,0.5,0.22
1051950575,"the.undercutter",8,1,0.43,0.5,0.215
1051950575,"the.undercutter",8,2,0.43,0.5,0.215
1051950575,"the.undercutter",9,1,0.42,0.5,0.21
1051950575,"the.undercutter",9,2,0.42,0.5,0.21
1051950575,"the.undercutter",10,1,0.41,0.5,0.205
1051950575,"the.undercutter",10,2,0.41,0.5,0.205
1051950575,"the.undercutter",11,1,0.4,0.5,0.2
1051950575,"the.undercutter",11,2,0.4,0.5,0.2
1051950575,"the.undercutter",12,1,0.39,0.5,0.195
1051950575,"the.undercutter",12,2,0.39,0.5,0.195
1051950575,"the.undercutter",13,1,0.38,0.5,0.19
1051950575,"the.undercutter",13,2,0.38,0.5,0.19
1051950575,"the.undercutter",14,1,0.37,0.5,0.185
1051950575,"the.undercutter",14,2,0.37,0.5,0.185
1051950575,"the.undercutter",15,1,0.36,0.5,0.18
1051950575,"the.undercutter",15,2,0.36,0.5,0.18
1051950575,"the.undercutter",16,1,0.35,0.5,0.175
1051950575,"the.undercutter",16,2,0.35,0.5,0.175
1051950575,"the.undercutter",17,1,0.34,0.5,0.17
1051950575,"the.undercutter",17,2,0.34,0.5,0.17
1051950575,"the.undercutter",18,1,0.33,0.5,0.165
1051950575,"the.undercutter",18,2,0.33,0.5,0.165
1051950575,"the.undercutter",19,1,0.32,0.5,0.16
1051950575,"the.undercutter",19,2,0.32,0.5,0.16
1051950575,"the.undercutter",20,1,0.31,0.5,0.155
1051950575,"the.undercutter",20,2,0.31,0.5,0.155
1051950575,"the.undercutter",21,1,0.3,0.5,0.15
1051950575,"the.undercutter",21,2,0.3,0.5,0.15
1051950575,"the.undercutter",22,1,0.29,0.5,0.145
1051950575,"the.undercutter",22,2,0.29,0.5,0.145
1051950575,"the.undercutter",23,1,0.28,0.5,0.14
1051950575,"the.undercutter",23,2,0.28,0.5,0.14
1051950575,"the.undercutter",24,1,0.27,0.5,0.135
1051950575,"the.undercutter",24,2,0.27,0.5,0.135
1051950575,"the.undercutter",25,1,0.26,0.5,0.13
1051950575,"the.undercutter",25,2,0.26,0.5,0.13
1720435382,"traveling.salesman",1,1,0.5,0,0.125
1720435382,"traveling.salesman",1,2,0.5,0,0.125
1720435382,"traveling.salesman",2,1,0.5,0,0.125
1720435382,"traveling.salesman",2,2,0.5,0,0.125
1720435382,"traveling.salesman",3,1,0.5,0,0.125
1720435382,"traveling.salesman",3,2,0.5,0,0.125
913700698,"traveling.salesman",1,1,0.5,0,0.125
913700698,"the.undercutter",1,2,0.5,0.5,0.375
913700698,"traveling.salesman",2,1,0.5,0,0.1225
913700698,"the.undercutter",2,2,0.49,0.5,0.36995
913700698,"traveling.salesman",3,1,0.5,0,0.1225
913700698,"the.undercutter",3,2,0.49,0.5,0.36995
593601316,"the.undercutter",1,1,0.5,0.5,0.375
593601316,"traveling.salesman",1,2,0.5,0,0.125
593601316,"the.undercutter",2,1,0.49,0.5,0.36995
593601316,"traveling.salesman",2,2,0.5,0,0.1225
593601316,"the.undercutter",3,1,0.49,0.5,0.36995
593601316,"traveling.salesman",3,2,0.5,0,0.1225
1113903449,"the.undercutter",1,1,0.5,0.5,0.25
1113903449,"the.undercutter",1,2,0.5,0.5,0.25
1113903449,"the.undercutter",2,1,0.49,0.5,0.245
1113903449,"the.undercutter",2,2,0.49,0.5,0.245
1113903449,"the.undercutter",3,1,0.48,0.5,0.24
1113903449,"the.undercutter",3,2,0.48,0.5,0.24
1772102430,"traveling.salesman",1,1,0.5,0,0.125
1772102430,"traveling.salesman",1,2,0.5,0,0.125
1772102430,"traveling.salesman",2,1,0.5,0,0.125
1772102430,"traveling.salesman",2,2,0.5,0,0.125
1772102430,"traveling.salesman",3,1,0.5,0,0.125
1772102430,"traveling.salesman",3,2,0.5,0,0.125
1772102430,"traveling.salesman",4,1,0.5,0,0.125
1772102430,"traveling.salesman",4,2,0.5,0,0.125
1772102430,"traveling.salesman",5,1,0.5,0,0.125
1772102430,"traveling.salesman",5,2,0.5,0,0.125
1772102430,"traveling.salesman",6,1,0.5,0,0.125
1772102430,"traveling.salesman",6,2,0.5,0,0.125
1772102430,"traveling.salesman",7,1,0.5,0,0.125
1772102430,"traveling.salesman",7,2,0.5,0,0.125
1772102430,"traveling.salesman",8,1,0.5,0,0.125
1772102430,"traveling.salesman",8,2,0.5,0,0.125
1772102430,"traveling.salesman",9,1,0.5,0,0.125
1772102430,"traveling.salesman",9,2,0.5,0,0.125
1772102430,"traveling.salesman",10,1,0.5,0,0.125
1772102430,"traveling.salesman",10,2,0.5,0,0.125
10812147,"traveling.salesman",1,1,0.5,0,0.125
10812147,"the.undercutter",1,2,0.5,0.5,0.375
10812147,"traveling.salesman",2,1,0.5,0,0.1225
10812147,"the.undercutter",2,2,0.49,0.5,0.36995
10812147,"traveling.salesman",3,1,0.5,0,0.1225
10812147,"the.undercutter",3,2,0.49,0.5,0.36995
10812147,"traveling.salesman",4,1,0.5,0,0.1225
10812147,"the.undercutter",4,2,0.49,0.5,0.36995
10812147,"traveling.salesman",5,1,0.5,0,0.1225
10812147,"the.undercutter",5,2,0.49,0.5,0.36995
10812147,"traveling.salesman",6,1,0.5,0,0.1225
10812147,"the.undercutter",6,2,0.49,0.5,0.36995
10812147,"traveling.salesman",7,1,0.5,0,0.1225
10812147,"the.undercutter",7,2,0.49,0.5,0.36995
10812147,"traveling.salesman",8,1,0.5,0,0.1225
10812147,"the.undercutter",8,2,0.49,0.5,0.36995
10812147,"traveling.salesman",9,1,0.5,0,0.1225
10812147,"the.undercutter",9,2,0.49,0.5,0.36995
10812147,"traveling.salesman",10,1,0.5,0,0.1225
10812147,"the.undercutter",10,2,0.49,0.5,0.36995
225131098,"the.undercutter",1,1,0.5,0.5,0.375
225131098,"traveling.salesman",1,2,0.5,0,0.125
225131098,"the.undercutter",2,1,0.49,0.5,0.36995
225131098,"traveling.salesman",2,2,0.5,0,0.1225
225131098,"the.undercutter",3,1,0.49,0.5,0.36995
225131098,"traveling.salesman",3,2,0.5,0,0.1225
225131098,"the.undercutter",4,1,0.49,0.5,0.36995
225131098,"traveling.salesman",4,2,0.5,0,0.1225
225131098,"the.undercutter",5,1,0.49,0.5,0.36995
225131098,"traveling.salesman",5,2,0.5,0,0.1225
225131098,"the.undercutter",6,1,0.49,0.5,0.36995
225131098,"traveling.salesman",6,2,0.5,0,0.1225
225131098,"the.undercutter",7,1,0.49,0.5,0.36995
225131098,"traveling.salesman",7,2,0.5,0,0.1225
225131098,"the.undercutter",8,1,0.49,0.5,0.36995
225131098,"traveling.salesman",8,2,0.5,0,0.1225
225131098,"the.undercutter",9,1,0.49,0.5,0.36995
225131098,"traveling.salesman",9,2,0.5,0,0.1225
225131098,"the.undercutter",10,1,0.49,0.5,0.36995
225131098,"traveling.salesman",10,2,0.5,0,0.1225
657103485,"the.undercutter",1,1,0.5,0.5,0.25
657103485,"the.undercutter",1,2,0.5,0.5,0.25
657103485,"the.undercutter",2,1,0.49,0.5,0.245
657103485,"the.undercutter",2,2,0.49,0.5,0.245
657103485,"the.undercutter",3,1,0.48,0.5,0.24
657103485,"the.undercutter",3,2,0.48,0.5,0.24
657103485,"the.undercutter",4,1,0.47,0.5,0.235
657103485,"the.undercutter",4,2,0.47,0.5,0.235
657103485,"the.undercutter",5,1,0.46,0.5,0.23
657103485,"the.undercutter",5,2,0.46,0.5,0.23
657103485,"the.undercutter",6,1,0.45,0.5,0.225
657103485,"the.undercutter",6,2,0.45,0.5,0.225
657103485,"the.undercutter",7,1,0.44,0.5,0.22
657103485,"the.undercutter",7,2,0.44,0.5,0.22
657103485,"the.undercutter",8,1,0.43,0.5,0.215
657103485,"the.undercutter",8,2,0.43,0.5,0.215
657103485,"the.undercutter",9,1,0.42,0.5,0.21
657103485,"the.undercutter",9,2,0.42,0.5,0.21
657103485,"the.undercutter",10,1,0.41,0.5,0.205
657103485,"the.undercutter",10,2,0.41,0.5,0.205
479862559,"traveling.salesman",1,1,0.5,0,0.125
479862559,"traveling.salesman",1,2,0.5,0,0.125
479862559,"traveling.salesman",2,1,0.5,0,0.125
479862559,"traveling.salesman",2,2,0.5,0,0.125
479862559,"traveling.salesman",3,1,0.5,0,0.125
479862559,"traveling.salesman",3,2,0.5,0,0.125
479862559,"traveling.salesman",4,1,0.5,0,0.125
479862559,"traveling.salesman",4,2,0.5,0,0.125
2096431277,"traveling.salesman",1,1,0.5,0,0.125
2096431277,"the.undercutter",1,2,0.5,0.5,0.375
2096431277,"traveling.salesman",2,1,0.5,0,0.1225
2096431277,"the.undercutter",2,2,0.49,0.5,0.36995
2096431277,"traveling.salesman",3,1,0.5,0,0.1225
2096431277,"the.undercutter",3,2,0.49,0.5,0.36995
2096431277,"traveling.salesman",4,1,0.5,0,0.1225
2096431277,"the.undercutter",4,2,0.49,0.5,0.36995
1041682168,"the.undercutter",1,1,0.5,0.5,0.375
1041682168,"traveling.salesman",1,2,0.5,0,0.125
1041682168,"the.undercutter",2,1,0.49,0.5,0.36995
1041682168,"traveling.salesman",2,2,0.5,0,0.1225
1041682168,"the.undercutter",3,1,0.49,0.5,0.36995
1041682168,"traveling.salesman",3,2,0.5,0,0.1225
1041682168,"the.undercutter",4,1,0.49,0.5,0.36995
1041682168,"traveling.salesman",4,2,0.5,0,0.1225
1876411114,"the.undercutter",1,1,0.5,0.5,0.25
1876411114,"the.undercutter",1,2,0.5,0.5,0.25
1876411114,"the.undercutter",2,1,0.49,0.5,0.245
1876411114,"the.undercutter",2,2,0.49,0.5,0.245
1876411114,"the.undercutter",3,1,0.48,0.5,0.24
1876411114,"the.undercutter",3,2,0.48,0.5,0.24
1876411114,"the.undercutter",4,1,0.47,0.5,0.235
1876411114,"the.undercutter",4,2,0.47,0.5,0.235
1079181893,"traveling.salesman",1,1,0.5,0,0.125
1079181893,"traveling.salesman",1,2,0.5,0,0.125
1079181893,"traveling.salesman",2,1,0.5,0,0.125
1079181893,"traveling.salesman",2,2,0.5,0,0.125
1079181893,"traveling.salesman",3,1,0.5,0,0.125
1079181893,"traveling.salesman",3,2,0.5,0,0.125
1079181893,"traveling.salesman",4,1,0.5,0,0.125
1079181893,"traveling.salesman",4,2,0.5,0,0.125
1079181893,"traveling.salesman",5,1,0.5,0,0.125
1079181893,"traveling.salesman",5,2,0.5,0,0.125
1079181893,"traveling.salesman",6,1,0.5,0,0.125
1079181893,"traveling.salesman",6,2,0.5,0,0.125
1079181893,"traveling.salesman",7,1,0.5,0,0.125
1079181893,"traveling.salesman",7,2,0.5,0,0.125
1079181893,"traveling.salesman",8,1,0.5,0,0.125
1079181893,"traveling.salesman",8,2,0.5,0,0.125
1079181893,"traveling.salesman",9,1,0.5,0,0.125
1079181893,"traveling.salesman",9,2,0.5,0,0.125
1079181893,"traveling.salesman",10,1,0.5,0,0.125
1079181893,"traveling.salesman",10,2,0.5,0,0.125
1079181893,"traveling.salesman",11,1,0.5,0,0.125
1079181893,"traveling.salesman",11,2,0.5,0,0.125
1079181893,"traveling.salesman",12,1,0.5,0,0.125
1079181893,"traveling.salesman",12,2,0.5,0,0.125
1079181893,"traveling.salesman",13,1,0.5,0,0.125
